Crossing;Programme;Group;Duration;Start_green;End_green;Crossing_programme;Day_of_week;Start_hour;Start_minute;End_hour;End_minute
40;22;K1;75;0;56;4022;1;6;30;7;30
40;22;K1;75;0;56;4022;1;12;0;14;0
40;22;K1;75;0;56;4022;1;16;30;18;0
40;22;K1;75;0;56;4022;6;8;0;20;0
40;24;K1;60;0;41;4024;1;0;0;5;0
40;24;K1;60;0;41;4024;1;5;0;6;30
40;24;K1;60;0;41;4024;1;9;30;12;0
40;24;K1;60;0;41;4024;1;18;0;23;59
40;24;K1;60;0;41;4024;6;0;0;5;0
40;24;K1;60;0;41;4024;6;5;0;8;0
40;24;K1;60;0;41;4024;6;20;0;23;59
40;24;K1;60;0;41;4024;7;0;0;23;59
40;25;K1;90;82;30;4025;1;7;30;9;30
40;27;K1;90;82;63;4027;1;14;0;16;30
50;22;K1;75;54;33;5022;1;6;30;7;30
50;22;K1;75;54;33;5022;1;12;0;14;0
50;22;K1;75;54;33;5022;1;16;30;18;0
50;22;K1;75;54;33;5022;6;8;0;20;0
50;22;K2;75;54;33;5022;1;6;30;7;30
50;22;K2;75;54;33;5022;1;12;0;14;0
50;22;K2;75;54;33;5022;1;16;30;18;0
50;22;K2;75;54;33;5022;6;8;0;20;0
50;24;K1;60;0;38;5024;1;0;0;5;0
50;24;K1;60;0;38;5024;1;5;0;6;30
50;24;K1;60;0;38;5024;1;9;30;12;0
50;24;K1;60;0;38;5024;1;18;0;23;59
50;24;K1;60;0;38;5024;6;0;0;5;0
50;24;K1;60;0;38;5024;6;5;0;8;0
50;24;K1;60;0;38;5024;6;20;0;23;59
50;24;K1;60;0;38;5024;7;0;0;23;59
50;24;K2;60;0;38;5024;1;0;0;5;0
50;24;K2;60;0;38;5024;1;5;0;6;30
50;24;K2;60;0;38;5024;1;9;30;12;0
50;24;K2;60;0;38;5024;1;18;0;23;59
50;24;K2;60;0;38;5024;6;0;0;5;0
50;24;K2;60;0;38;5024;6;5;0;8;0
50;24;K2;60;0;38;5024;6;20;0;23;59
50;24;K2;60;0;38;5024;7;0;0;23;59
50;25;K1;90;54;33;5025;1;7;30;9;30
50;25;K2;90;54;33;5025;1;7;30;9;30
50;27;K1;90;54;33;5027;1;14;0;16;30
50;27;K2;90;54;33;5027;1;14;0;16;30
70;1;K1;90;65;0;701;1;5;0;9;0
70;1;K2;90;18;32;701;1;5;0;9;0
70;1;K3;90;65;11;701;1;5;0;9;0
70;1;K4;90;18;58;701;1;5;0;9;0
70;1;K5;90;41;58;701;1;5;0;9;0
70;2;K1;75;24;59;702;1;9;0;14;0
70;2;K2;75;71;10;702;1;9;0;14;0
70;2;K3;75;24;64;702;1;9;0;14;0
70;2;K4;75;71;17;702;1;9;0;14;0
70;2;K5;75;0;75;702;1;9;0;14;0
70;3;K1;90;72;21;703;1;14;0;20;0
70;3;K2;90;48;59;703;1;14;0;20;0
70;3;K3;90;72;41;703;1;14;0;20;0
70;3;K4;90;48;65;703;1;14;0;20;0
70;3;K5;90;0;90;703;1;14;0;20;0
70;4;K1;60;29;53;704;1;0;0;5;0
70;4;K1;60;29;53;704;1;20;0;23;59
70;4;K1;60;29;53;704;6;0;0;23;59
70;4;K1;60;29;53;704;7;0;0;23;59
70;4;K2;60;1;21;704;1;0;0;5;0
70;4;K2;60;1;21;704;1;20;0;23;59
70;4;K2;60;1;21;704;6;0;0;23;59
70;4;K2;60;1;21;704;7;0;0;23;59
70;4;K3;60;29;53;704;1;0;0;5;0
70;4;K3;60;29;53;704;1;20;0;23;59
70;4;K3;60;29;53;704;6;0;0;23;59
70;4;K3;60;29;53;704;7;0;0;23;59
70;4;K4;60;1;21;704;1;0;0;5;0
70;4;K4;60;1;21;704;1;20;0;23;59
70;4;K4;60;1;21;704;6;0;0;23;59
70;4;K4;60;1;21;704;7;0;0;23;59
70;4;K5;60;0;60;704;1;0;0;5;0
70;4;K5;60;0;60;704;1;20;0;23;59
70;4;K5;60;0;60;704;6;0;0;23;59
70;4;K5;60;0;60;704;7;0;0;23;59
71;22;K1;75;74;37;7122;1;0;0;5;0
71;22;K1;75;74;37;7122;1;9;0;14;0
71;22;K1;75;74;37;7122;1;20;0;23;59
71;22;K1;75;74;37;7122;6;0;0;23;59
71;22;K1;75;74;37;7122;6;0;0;23;59
71;22;K2;75;31;37;7122;1;0;0;5;0
71;22;K2;75;31;37;7122;1;9;0;14;0
71;22;K2;75;31;37;7122;1;20;0;23;59
71;22;K2;75;31;37;7122;6;0;0;23;59
71;22;K2;75;31;37;7122;6;0;0;23;59
71;22;K3;75;42;58;7122;1;0;0;5;0
71;22;K3;75;42;58;7122;1;9;0;14;0
71;22;K3;75;42;58;7122;1;20;0;23;59
71;22;K3;75;42;58;7122;6;0;0;23;59
71;22;K3;75;42;58;7122;6;0;0;23;59
71;22;K4;75;66;27;7122;1;0;0;5;0
71;22;K4;75;66;27;7122;1;9;0;14;0
71;22;K4;75;66;27;7122;1;20;0;23;59
71;22;K4;75;66;27;7122;6;0;0;23;59
71;22;K4;75;66;27;7122;6;0;0;23;59
71;24;K1;60;57;28;7124;;;;;
71;24;K2;60;22;28;7124;;;;;
71;24;K3;60;33;49;7124;;;;;
71;24;K4;60;57;18;7124;;;;;
71;25;K1;90;59;22;7125;1;5;0;9;0
71;25;K2;90;16;22;7125;1;5;0;9;0
71;25;K3;90;27;43;7125;1;5;0;9;0
71;25;K4;90;51;12;7125;1;5;0;9;0
71;27;K1;90;60;23;7127;1;14;0;20;0
71;27;K2;90;17;23;7127;1;14;0;20;0
71;27;K3;90;28;44;7127;1;14;0;20;0
71;27;K4;90;52;13;7127;1;14;0;20;0
72;1;K1;90;40;71;721;1;5;0;9;0
72;1;K2;90;0;34;721;1;5;0;9;0
72;1;K3;90;41;84;721;1;5;0;9;0
72;1;K4;90;77;83;721;1;5;0;9;0
72;1;K5;90;88;35;721;1;5;0;9;0
72;2;K1;75;71;20;722;1;0;0;5;0
72;2;K1;75;71;20;722;1;9;0;14;0
72;2;K1;75;71;20;722;1;20;0;23;59
72;2;K1;75;71;20;722;6;0;0;23;59
72;2;K1;75;71;20;722;6;0;0;23;59
72;2;K2;75;39;65;722;1;0;0;5;0
72;2;K2;75;39;65;722;1;9;0;14;0
72;2;K2;75;39;65;722;1;20;0;23;59
72;2;K2;75;39;65;722;6;0;0;23;59
72;2;K2;75;39;65;722;6;0;0;23;59
72;2;K3;75;72;33;722;1;0;0;5;0
72;2;K3;75;72;33;722;1;9;0;14;0
72;2;K3;75;72;33;722;1;20;0;23;59
72;2;K3;75;72;33;722;6;0;0;23;59
72;2;K3;75;72;33;722;6;0;0;23;59
72;2;K4;75;26;32;722;1;0;0;5;0
72;2;K4;75;26;32;722;1;9;0;14;0
72;2;K4;75;26;32;722;1;20;0;23;59
72;2;K4;75;26;32;722;6;0;0;23;59
72;2;K4;75;26;32;722;6;0;0;23;59
72;2;K5;75;37;66;722;1;0;0;5;0
72;2;K5;75;37;66;722;1;9;0;14;0
72;2;K5;75;37;66;722;1;20;0;23;59
72;2;K5;75;37;66;722;6;0;0;23;59
72;2;K5;75;37;66;722;6;0;0;23;59
72;3;K1;90;59;0;723;1;14;0;20;0
72;3;K2;90;19;53;723;1;14;0;20;0
72;3;K3;90;60;13;723;1;14;0;20;0
72;3;K4;90;6;12;723;1;14;0;20;0
72;3;K5;90;17;54;723;1;14;0;20;0
75;1;K1;90;17;74;751;1;5;0;9;0
75;1;K2;90;17;45;751;1;5;0;9;0
75;1;K3;90;82;89;751;1;5;0;9;0
75;1;K4;90;82;89;751;1;5;0;9;0
75;1;K5;90;51;74;751;1;5;0;9;0
75;1;K6;90;4;11;751;1;5;0;9;0
75;1;K7;90;18;48;751;1;5;0;9;0
75;2;K1;75;41;8;752;1;0;0;5;0
75;2;K1;75;41;8;752;1;9;0;14;0
75;2;K1;75;41;8;752;1;20;0;23;59
75;2;K1;75;41;8;752;6;0;0;23;59
75;2;K1;75;41;8;752;6;0;0;23;59
75;2;K2;75;41;58;752;1;0;0;5;0
75;2;K2;75;41;58;752;1;9;0;14;0
75;2;K2;75;41;58;752;1;20;0;23;59
75;2;K2;75;41;58;752;6;0;0;23;59
75;2;K2;75;41;58;752;6;0;0;23;59
75;2;K3;75;16;23;752;1;0;0;5;0
75;2;K3;75;16;23;752;1;9;0;14;0
75;2;K3;75;16;23;752;1;20;0;23;59
75;2;K3;75;16;23;752;6;0;0;23;59
75;2;K3;75;16;23;752;6;0;0;23;59
75;2;K4;75;16;23;752;1;0;0;5;0
75;2;K4;75;16;23;752;1;9;0;14;0
75;2;K4;75;16;23;752;1;20;0;23;59
75;2;K4;75;16;23;752;6;0;0;23;59
75;2;K4;75;16;23;752;6;0;0;23;59
75;2;K5;75;64;8;752;1;0;0;5;0
75;2;K5;75;64;8;752;1;9;0;14;0
75;2;K5;75;64;8;752;1;20;0;23;59
75;2;K5;75;64;8;752;6;0;0;23;59
75;2;K5;75;64;8;752;6;0;0;23;59
75;2;K6;75;28;35;752;1;0;0;5;0
75;2;K6;75;28;35;752;1;9;0;14;0
75;2;K6;75;28;35;752;1;20;0;23;59
75;2;K6;75;28;35;752;6;0;0;23;59
75;2;K6;75;28;35;752;6;0;0;23;59
75;2;K7;75;42;61;752;1;0;0;5;0
75;2;K7;75;42;61;752;1;9;0;14;0
75;2;K7;75;42;61;752;1;20;0;23;59
75;2;K7;75;42;61;752;6;0;0;23;59
75;2;K7;75;42;61;752;6;0;0;23;59
75;3;K1;90;38;5;753;1;14;0;20;0
75;3;K2;90;38;57;753;1;14;0;20;0
75;3;K3;90;13;20;753;1;14;0;20;0
75;3;K4;90;13;20;753;1;14;0;20;0
75;3;K5;90;63;5;753;1;14;0;20;0
75;3;K6;90;25;32;753;1;14;0;20;0
75;3;K7;90;39;60;753;1;14;0;20;0
76;2;K1;75;1;23;762;1;0;0;5;0
76;2;K1;75;1;23;762;1;20;0;23;59
76;2;K1;75;1;23;762;6;0;0;23;59
76;2;K1;75;1;23;762;7;0;0;23;59
76;2;K2;75;1;23;762;1;0;0;5;0
76;2;K2;75;1;23;762;1;20;0;23;59
76;2;K2;75;1;23;762;6;0;0;23;59
76;2;K2;75;1;23;762;7;0;0;23;59
76;2;K3;75;2;25;762;1;0;0;5;0
76;2;K3;75;2;25;762;1;20;0;23;59
76;2;K3;75;2;25;762;6;0;0;23;59
76;2;K3;75;2;25;762;7;0;0;23;59
76;2;K4;75;29;72;762;1;0;0;5;0
76;2;K4;75;29;72;762;1;20;0;23;59
76;2;K4;75;29;72;762;6;0;0;23;59
76;2;K4;75;29;72;762;7;0;0;23;59
76;2;K5;75;28;72;762;1;0;0;5;0
76;2;K5;75;28;72;762;1;20;0;23;59
76;2;K5;75;28;72;762;6;0;0;23;59
76;2;K5;75;28;72;762;7;0;0;23;59
76;31;K1;120;10;48;7631;1;5;0;14;0
76;31;K1;120;10;48;7631;1;14;0;20;0
76;31;K2;120;113;12;7631;1;5;0;14;0
76;31;K2;120;113;12;7631;1;14;0;20;0
76;31;K3;120;114;14;7631;1;5;0;14;0
76;31;K3;120;114;14;7631;1;14;0;20;0
76;31;K4;120;18;109;7631;1;5;0;14;0
76;31;K4;120;18;109;7631;1;14;0;20;0
76;31;K5;120;53;6;7631;1;5;0;14;0
76;31;K5;120;53;6;7631;1;14;0;20;0
102;1;K1;90;9;38;1021;1;5;0;9;30
102;1;K2;90;41;48;1021;1;5;0;9;30
102;1;K3;90;14;38;1021;1;5;0;9;30
102;1;K4;90;4;38;1021;1;5;0;9;30
102;1;K5;90;41;48;1021;1;5;0;9;30
102;1;K6;90;44;64;1021;1;5;0;9;30
102;1;K7;90;52;58;1021;1;5;0;9;30
102;1;K8;90;67;74;1021;1;5;0;9;30
102;1;K9;90;77;83;1021;1;5;0;9;30
102;2;K1;75;5;21;1022;1;0;0;5;0
102;2;K1;75;5;21;1022;1;9;30;14;0
102;2;K1;75;5;21;1022;1;15;0;23;59
102;2;K1;75;5;21;1022;6;0;0;23;59
102;2;K1;75;5;21;1022;7;0;0;23;59
102;2;K2;75;24;30;1022;1;0;0;5;0
102;2;K2;75;24;30;1022;1;9;30;14;0
102;2;K2;75;24;30;1022;1;15;0;23;59
102;2;K2;75;24;30;1022;6;0;0;23;59
102;2;K2;75;24;30;1022;7;0;0;23;59
102;2;K3;75;10;21;1022;1;0;0;5;0
102;2;K3;75;10;21;1022;1;9;30;14;0
102;2;K3;75;10;21;1022;1;15;0;23;59
102;2;K3;75;10;21;1022;6;0;0;23;59
102;2;K3;75;10;21;1022;7;0;0;23;59
102;2;K4;75;0;21;1022;1;0;0;5;0
102;2;K4;75;0;21;1022;1;9;30;14;0
102;2;K4;75;0;21;1022;1;15;0;23;59
102;2;K4;75;0;21;1022;6;0;0;23;59
102;2;K4;75;0;21;1022;7;0;0;23;59
102;2;K5;75;24;30;1022;1;0;0;5;0
102;2;K5;75;24;30;1022;1;9;30;14;0
102;2;K5;75;24;30;1022;1;15;0;23;59
102;2;K5;75;24;30;1022;6;0;0;23;59
102;2;K5;75;24;30;1022;7;0;0;23;59
102;2;K6;75;27;46;1022;1;0;0;5;0
102;2;K6;75;27;46;1022;1;9;30;14;0
102;2;K6;75;27;46;1022;1;15;0;23;59
102;2;K6;75;27;46;1022;6;0;0;23;59
102;2;K6;75;27;46;1022;7;0;0;23;59
102;2;K7;75;34;40;1022;1;0;0;5;0
102;2;K7;75;34;40;1022;1;9;30;14;0
102;2;K7;75;34;40;1022;1;15;0;23;59
102;2;K7;75;34;40;1022;6;0;0;23;59
102;2;K7;75;34;40;1022;7;0;0;23;59
102;2;K8;75;49;55;1022;1;0;0;5;0
102;2;K8;75;49;55;1022;1;9;30;14;0
102;2;K8;75;49;55;1022;1;15;0;23;59
102;2;K8;75;49;55;1022;6;0;0;23;59
102;2;K8;75;49;55;1022;7;0;0;23;59
102;2;K9;75;58;64;1022;1;0;0;5;0
102;2;K9;75;58;64;1022;1;9;30;14;0
102;2;K9;75;58;64;1022;1;15;0;23;59
102;2;K9;75;58;64;1022;6;0;0;23;59
102;2;K9;75;58;64;1022;7;0;0;23;59
102;3;K1;90;32;61;1023;1;14;0;15;0
102;3;K2;90;64;71;1023;1;14;0;15;0
102;3;K3;90;37;61;1023;1;14;0;15;0
102;3;K4;90;27;61;1023;1;14;0;15;0
102;3;K5;90;64;71;1023;1;14;0;15;0
102;3;K6;90;67;87;1023;1;14;0;15;0
102;3;K7;90;75;81;1023;1;14;0;15;0
102;3;K8;90;0;6;1023;1;14;0;15;0
102;3;K9;90;9;16;1023;1;14;0;15;0
103;22;K1;75;52;11;10322;1;9;0;14;0
103;22;K2;75;71;9;10322;1;9;0;14;0
103;22;K3;75;14;46;10322;1;9;0;14;0
103;22;K4;75;18;67;10322;1;9;0;14;0
103;22;K5;75;49;67;10322;1;9;0;14;0
103;24;K1;60;55;20;10324;1;0;0;5;0
103;24;K1;60;55;20;10324;1;20;0;23;59
103;24;K1;60;55;20;10324;6;0;0;23;59
103;24;K1;60;55;20;10324;7;0;0;23;59
103;24;K2;60;7;18;10324;1;0;0;5;0
103;24;K2;60;7;18;10324;1;20;0;23;59
103;24;K2;60;7;18;10324;6;0;0;23;59
103;24;K2;60;7;18;10324;7;0;0;23;59
103;24;K3;60;23;49;10324;1;0;0;5;0
103;24;K3;60;23;49;10324;1;20;0;23;59
103;24;K3;60;23;49;10324;6;0;0;23;59
103;24;K3;60;23;49;10324;7;0;0;23;59
103;24;K4;60;27;3;10324;1;0;0;5;0
103;24;K4;60;27;3;10324;1;20;0;23;59
103;24;K4;60;27;3;10324;6;0;0;23;59
103;24;K4;60;27;3;10324;7;0;0;23;59
103;24;K5;60;52;3;10324;1;0;0;5;0
103;24;K5;60;52;3;10324;1;20;0;23;59
103;24;K5;60;52;3;10324;6;0;0;23;59
103;24;K5;60;52;3;10324;7;0;0;23;59
103;25;K1;90;78;21;10325;1;5;0;9;0
103;25;K2;90;8;19;10325;1;5;0;9;0
103;25;K3;90;24;72;10325;1;5;0;9;0
103;25;K4;90;28;4;10325;1;5;0;9;0
103;25;K5;90;75;4;10325;1;5;0;9;0
103;27;K1;90;7;54;10327;1;14;0;20;0
103;27;K2;90;31;52;10327;1;14;0;20;0
103;27;K3;90;57;1;10327;1;14;0;20;0
103;27;K4;90;61;27;10327;1;14;0;20;0
103;27;K5;90;4;27;10327;1;14;0;20;0
105;22;K1;75;74;36;10522;1;9;0;13;30
105;22;K1;75;74;36;10522;1;17;0;19;0
105;22;K1;75;74;36;10522;6;5;0;19;0
105;22;K1;75;74;36;10522;7;5;0;23;59
105;22;K2;75;62;36;10522;1;9;0;13;30
105;22;K2;75;62;36;10522;1;17;0;19;0
105;22;K2;75;62;36;10522;6;5;0;19;0
105;22;K2;75;62;36;10522;7;5;0;23;59
105;22;K3;75;9;56;10522;1;9;0;13;30
105;22;K3;75;9;56;10522;1;17;0;19;0
105;22;K3;75;9;56;10522;6;5;0;19;0
105;22;K3;75;9;56;10522;7;5;0;23;59
105;22;K4;75;39;55;10522;1;9;0;13;30
105;22;K4;75;39;55;10522;1;17;0;19;0
105;22;K4;75;39;55;10522;6;5;0;19;0
105;22;K4;75;39;55;10522;7;5;0;23;59
105;22;K5;75;41;71;10522;1;9;0;13;30
105;22;K5;75;41;71;10522;1;17;0;19;0
105;22;K5;75;41;71;10522;6;5;0;19;0
105;22;K5;75;41;71;10522;7;5;0;23;59
105;22;K6;75;59;70;10522;1;9;0;13;30
105;22;K6;75;59;70;10522;1;17;0;19;0
105;22;K6;75;59;70;10522;6;5;0;19;0
105;22;K6;75;59;70;10522;7;5;0;23;59
105;24;K1;60;57;28;10524;1;19;0;22;15
105;24;K1;60;57;28;10524;6;19;0;20;15
105;24;K2;60;47;28;10524;1;19;0;22;15
105;24;K2;60;47;28;10524;6;19;0;20;15
105;24;K3;60;5;41;10524;1;19;0;22;15
105;24;K3;60;5;41;10524;6;19;0;20;15
105;24;K4;60;31;40;10524;1;19;0;22;15
105;24;K4;60;31;40;10524;6;19;0;20;15
105;24;K5;60;33;54;10524;1;19;0;22;15
105;24;K5;60;33;54;10524;6;19;0;20;15
105;24;K6;60;44;53;10524;1;19;0;22;15
105;24;K6;60;44;53;10524;6;19;0;20;15
105;25;K1;90;37;83;10525;1;5;0;9;0
105;25;K2;90;37;8;10525;1;5;0;9;0
105;25;K3;90;19;85;10525;1;5;0;9;0
105;25;K4;90;11;30;10525;1;5;0;9;0
105;25;K5;90;88;34;10525;1;5;0;9;0
105;25;K6;90;88;7;10525;1;5;0;9;0
105;27;K1;90;8;58;10527;1;13;30;17;0
105;27;K2;90;83;58;10527;1;13;30;17;0
105;27;K3;90;23;77;10527;1;13;30;17;0
105;27;K4;90;61;76;10527;1;13;30;17;0
105;27;K5;90;63;5;10527;1;13;30;17;0
105;27;K6;90;80;4;10527;1;13;30;17;0
105;28;K1;90;8;58;10528;;;;;
105;28;K2;90;83;58;10528;;;;;
105;28;K3;90;23;77;10528;;;;;
105;28;K4;90;61;76;10528;;;;;
105;28;K5;90;63;5;10528;;;;;
105;28;K6;90;80;4;10528;;;;;
106;22;K1;75;52;17;10622;1;16;45;19;0
106;22;K1;75;52;17;10622;6;5;0;19;0
106;22;K1;75;52;17;10622;7;5;0;23;59
106;22;K2;75;7;17;10622;1;16;45;19;0
106;22;K2;75;7;17;10622;6;5;0;19;0
106;22;K2;75;7;17;10622;7;5;0;23;59
106;22;K3;75;10;47;10622;1;16;45;19;0
106;22;K3;75;10;47;10622;6;5;0;19;0
106;22;K3;75;10;47;10622;7;5;0;23;59
106;22;K4;75;21;47;10622;1;16;45;19;0
106;22;K4;75;21;47;10622;6;5;0;19;0
106;22;K4;75;21;47;10622;7;5;0;23;59
106;22;K5;75;27;4;10622;1;16;45;19;0
106;22;K5;75;27;4;10622;6;5;0;19;0
106;22;K5;75;27;4;10622;7;5;0;23;59
106;22;K6;75;50;4;10622;1;16;45;19;0
106;22;K6;75;50;4;10622;6;5;0;19;0
106;22;K6;75;50;4;10622;7;5;0;23;59
106;24;K1;60;45;20;10624;1;0;0;5;0
106;24;K1;60;45;20;10624;1;19;0;23;50
106;24;K1;60;45;20;10624;6;0;0;5;0
106;24;K1;60;45;20;10624;6;19;0;23;59
106;24;K1;60;45;20;10624;7;0;0;5;0
106;24;K2;60;11;20;10624;1;0;0;5;0
106;24;K2;60;11;20;10624;1;19;0;23;50
106;24;K2;60;11;20;10624;6;0;0;5;0
106;24;K2;60;11;20;10624;6;19;0;23;59
106;24;K2;60;11;20;10624;7;0;0;5;0
106;24;K3;60;14;40;10624;1;0;0;5;0
106;24;K3;60;14;40;10624;1;19;0;23;50
106;24;K3;60;14;40;10624;6;0;0;5;0
106;24;K3;60;14;40;10624;6;19;0;23;59
106;24;K3;60;14;40;10624;7;0;0;5;0
